Dead,IDP,Returnee,Refugee,Resident,Fleeing from conflict,Date
200,1680900,4700,615700,1159000,3,2012-12-14 00:00:00
200,1681300,4700,615700,1159000,3,2012-12-15 00:00:00
200,1681700,4700,615700,1159000,3,2012-12-16 00:00:00
200,1681900,4700,615700,1159200,3,2012-12-17 00:00:00
200,1682400,4700,615700,1159100,3,2012-12-18 00:00:00
200,1682700,4700,615700,1159200,3,2012-12-19 00:00:00
200,1682900,4700,615700,1159400,3,2012-12-20 00:00:00
200,1683200,4700,615700,1159500,3,2012-12-21 00:00:00
200,1683500,4700,615700,1159600,3,2012-12-22 00:00:00
200,1683800,4700,615700,1159700,3,2012-12-23 00:00:00
200,1683700,4700,615700,1160200,3,2012-12-24 00:00:00
200,1684000,4700,615700,1160300,3,2012-12-25 00:00:00
200,1684200,4700,615700,1160500,3,2012-12-26 00:00:00
200,1684600,4700,615700,1160500,3,2012-12-27 00:00:00
200,1684900,4700,615700,1160600,3,2012-12-28 00:00:00
200,1685200,4700,615700,1160700,3,2012-12-29 00:00:00
200,1685500,4700,615700,1160800,3,2012-12-30 00:00:00
200,1685800,4700,615700,1160900,3,2012-12-31 00:00:00
200,1686100,4700,615700,1161000,3,2013-01-01 00:00:00
